UNITID,SAT_AVG,C100_4,PCIP52,PCIP24,PCIP50,PCIP11,PCIP47,PCIP39,PCIP43,PCIP15,PCIP13,PCIP09,PCIP51,PCIP12,FAMINC,WDRAW_ORIG_YR4_RT
162681,NULL,0,0.1906,0,0,0.0755,0,0,0.0791,0,0.0072,0,0.4676,0,24415.97742,0.366642247
162690,NULL,NULL,0.1579,0.276,0.0086,0.0451,0,0,0.0473,0.029,0.0247,0,0.2707,0,37409.29964,0.396301189
162706,NULL,NULL,0.1779,0.4434,0.0362,0.0371,0,0,0.001,0.0171,0.0457,0,0.1713,0,37586.76576,0.284632854
162760,NULL,0.5418,0.0767,0,0.0625,0.0369,0,0,0,0,0.1136,0.0625,0.0256,0,75981.26575,0.073232323
162779,NULL,NULL,0.0954,0.5825,0,0.0274,0,0,0,0.0195,0.0344,0,0.1978,0.0141,33859.57595,0.293146573
162830,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,36008.19277,0.3125
162928,1453,0.869,0.063,0,0.0467,0.0216,0,0,0,0,0.0012,0,0.2462,0,91669.00973,0.102019129
162982,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,46144.32704,0.157142857
163028,NULL,NULL,0,0,0,0,0.4637,0,0,0.3722,0,0,0,0.1136,36484.60802,0.285928144
163046,NULL,0.7645,0.3524,0,0.0088,0.0077,0,0,0,0,0.0396,0.1278,0.0562,0,127363.404,0.020833333
163107,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,26868.54054,PrivacySuppressed
163204,NULL,0.0357,0.3236,0.1703,0,0.2391,0,0,0.0562,0,0,0.0193,0.0047,0,36183.72105,0.324394075
163259,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,60632.48817,PrivacySuppressed
163268,1209,0.3771,0.0259,0,0.0585,0.1605,0,0,0,0,0.0012,0.0286,0.044,0,67770.236,0.162107396
163286,1315,0.695,0.1349,0,0.0265,0.0513,0,0,0,0,0.048,0.0624,0.0163,0,92204.82282,0.092808552
163295,1140,0.6718,0,0,1,0,0,0,0,0,0,0,0,0,94857.29519,0.158392435
163338,834,0.1393,0.1837,0,0.0139,0.0295,0,0,0.1906,0.0225,0.0104,0,0.0589,0,47539.31582,0.227318046
163347,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,20146.07339,0.230530802
163408,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,15883.46083,0.268115942
163426,NULL,NULL,0.1836,0.429,0.0386,0.0561,0.0255,0,0.0091,0.0235,0.0262,0.0081,0.1047,0.0003,33648.32241,0.332037325
163453,878,0.096,0.2358,0,0.03,0.03,0,0,0,0,0.0761,0.1029,0.0354,0,48800.70211,0.257790368
163462,1013,0.6422,0.2828,0,0.0204,0.0068,0,0.0204,0,0,0.0814,0.0679,0.0204,0,102686.3035,0.082164329
163532,NULL,0.2553,0,0,0,0,0,1,0,0,0,0,0,0,30000.59091,PrivacySuppressed
163541,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,15234.41092,0.422310757
163578,1087,0.4369,0.0435,0.1037,0.0134,0.0033,0,0,0,0,0,0.0468,0.5552,0,53724.47683,0.190332326
163657,NULL,NULL,0.1661,0.4348,0.0143,0.0411,0.0027,0,0.0143,0.0098,0.0063,0.0009,0.2491,0.0179,31922.76337,0.368584388
163736,NULL,NULL,0,0,0,0.0822,0.1068,0,0,0,0,0,0.7726,0,16060.03996,0.233576642
163754,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,43563.02222,PrivacySuppressed
163815,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,22617.36429,0.296875
163851,NULL,0.4533,0.1494,0.03,0.0465,0.0481,0,0,0,0,0.1008,0.0837,0.0796,0,86215.90705,0.10321489
163912,1145,0.6728,0,0,0.0796,0.0328,0,0,0,0,0,0,0,0,98830.2398,0.067901235
163976,NULL,0.6306,0,1,0,0,0,0,0,0,0,0,0,0,118584.3239,PrivacySuppressed
164058,NULL,NULL,0,0,0,0.251,0,0,0.0398,0,0,0,0.4263,0,29183.19868,0.219008265
164076,1081,0.4493,0.136,0,0.0562,0.0473,0,0,0.0027,0,0.1014,0.0771,0.1253,0,79065.42041,0.103484139
164085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed,NULL
164155,1280,0.8591,0,0,0,0.0472,0,0,0,0,0,0,0,0,NULL,NULL
164173,1006,0.4215,0.2259,0,0.0713,0.0797,0,0,0.0868,0,0.0713,0,0.214,0,75734.27558,0.119546248
164216,NULL,0.7116,0.2017,0.0403,0.0519,0.0202,0,0,0,0,0,0,0,0,110665.6286,0.042763158
164270,1074,0.6333,0.0838,0,0.0894,0.0168,0,0,0,0,0,0.0531,0,0,86114.13359,0.090206186
164313,NULL,NULL,0.1378,0.2328,0,0.0372,0,0,0.1192,0.0205,0.0317,0,0.3855,0,28914.88749,0.343697479
164368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38842.38462,PrivacySuppressed
164438,NULL,0.3636,1,0,0,0,0,0,0,0,0,0,0,0,42231.1851,0.269230769
164447,887,0.2486,0.1648,0.0476,0.0037,0,0,0,0.1099,0,0,0.0293,0.3993,0,57526.21577,0.093023256
164465,1451,0.8817,0,0,0.0573,0.0467,0,0,0,0,0,0,0,0,81740.04423,PrivacySuppressed
164474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed
164492,NULL,0.2547,0.0913,0.0238,0.0119,0,0,0.004,0.3175,0,0.0159,0.0119,0.4167,0,75943.98009,0.147692308
164535,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,34808.45763,PrivacySuppressed
164562,NULL,0.7049,0.2486,0.0092,0.0313,0.0092,0,0.0055,0.0018,0,0,0.0589,0.1123,0,105849.5645,0.071310116
164580,1317,0.8394,1,0,0,0,0,0,0,0,0,0,0,0,114496.7573,0.046511628
164599,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,45816.2069,PrivacySuppressed
164614,943,0.4667,0,0,0,0,0,1,0,0,0,0,0,0,69468.51282,PrivacySuppressed
164632,NULL,0.4974,0.2973,0.1474,0.0025,0,0,0,0.086,0,0.0885,0,0.0835,0,44765.72646,0.18
164641,NULL,0.2174,0.3902,0,0.1045,0,0,0,0.1429,0,0.0174,0,0.3449,0,43748.10757,0.277992278
164678,NULL,NULL,0,0,0,0,0.0909,0,0,0.9091,0,0,0,0,21907.752,PrivacySuppressed
164720,1009,0.1703,0.1373,0.0096,0.2458,0,0,0,0.0169,0,0.0217,0,0.3205,0,67370.19886,0.316129032
164739,1244,0.8321,0.9269,0.0037,0,0.044,0,0,0,0,0,0.0047,0,0,122215.0848,0.031096563
164748,NULL,0.4545,0,0,0.9577,0,0,0,0,0,0.0163,0,0.026,0,79479.43838,0.393442623
164775,NULL,NULL,0.1127,0.1908,0.0376,0.0491,0,0,0.052,0.0289,0.0087,0,0.4017,0.0202,31666.97969,0.342975207
164845,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,19853.70893,0.152416357
164872,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,51816.98851,0.252173913
164915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
164924,1380,0.8887,0.1922,0,0.0147,0.0229,0,0.0069,0,0,0.0328,0.0873,0.0441,0,134584.8384,0.032828283
164933,NULL,0.5364,0,0,1,0,0,0,0,0,0,0,0,0,120542.9848,0.222222222
164988,1303,0.7956,0.2169,0,0.0441,0.0257,0,0.0002,0.0022,0.0031,0.0229,0.1394,0.0895,0,103058.915,0.080231596
165015,1360,0.8013,0.0376,0,0.0533,0.0345,0,0,0,0,0.0125,0,0,0,95888.84912,0.031914894
165024,996,0.2891,0.1608,0,0.0267,0.0134,0,0,0.1064,0,0.1994,0.0719,0.0149,0,71639.92034,0.186883841
165033,NULL,NULL,0.1405,0.3279,0.0181,0.0287,0,0,0.1306,0.0263,0.041,0.0059,0.1446,0.0334,35644.13719,0.335072231
165060,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,48208.88835,0.224137931
165112,NULL,NULL,0.2016,0.1197,0.0265,0.104,0.0113,0,0.063,0.0044,0.046,0.0227,0.2357,0.0183,21506.91354,0.319894408
165167,NULL,0.3846,0.3798,0,0,0,0,0,0,0,0,0,0,0,29186.09,0.253246753
165194,NULL,NULL,0.1504,0.159,0.0274,0.0376,0,0,0.0564,0.0188,0.0581,0.0085,0.2974,0.0103,32201.7567,0.284412033
165255,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,41975.01961,PrivacySuppressed
165264,NULL,1,0,0,0,0,0,0,0,0,0,0,1,0,46693.82874,0.179611651
165334,NULL,0.7701,0.0655,0,0.0424,0.027,0,0,0.0019,0,0,0.0674,0,0,89188.12454,0.060185185
165495,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
165529,941,0.3804,0.1202,0.0163,0.0089,0.0193,0,0,0.1142,0,0.0312,0.1009,0.4659,0,82011.08579,0.136524823
165556,NULL,NULL,0,0,0,0.1391,0,0,0.1391,0,0,0,0.7217,0,24323.58143,0.201842787
165574,NULL,0.5238,0.1931,0.3,0.2138,0,0,0,0.0552,0,0.0483,0.031,0.0069,0,72860.67978,0.143953935
165608,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,32963.57895,PrivacySuppressed
165635,NULL,NULL,0,0,0,0,1,0,0,0,0,0,0,0,33657.40876,0.236966825
165644,978,0.3757,0.3069,0.0241,0.0207,0.0034,0,0.0034,0.0241,0,0.3828,0.0138,0,0,54491.44175,0.25198939
165662,1211,0.7762,0.1546,0,0.299,0,0,0,0,0,0.0134,0.3619,0.0237,0,118383.8866,0.072115385
165671,NULL,0.5556,0.1786,0.0062,0.0267,0,0,0,0,0,0.0739,0.0801,0.1191,0,97629.04949,0.087954111
165699,NULL,0.6661,0.2707,0.0494,0.0637,0.0096,0,0,0.0462,0,0.078,0.0892,0.1162,0,109143.1031,0.057432432
165705,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
165750,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,18227.45455,0.37037037
165802,NULL,0.1,0.3612,0.097,0.0027,0.0243,0,0,0.0431,0.0027,0.0755,0.0377,0.2156,0,43624.2112,0.3125
165820,993,0.2778,0.1248,0,0.1524,0.0263,0,0,0.0591,0.0302,0.0683,0.0342,0.1091,0,70541.23337,0.204616999
165866,975,0.363,0.1575,0.0562,0.022,0.0341,0,0,0,0,0.0507,0,0.033,0,72849.95128,0.179229481
165884,NULL,NULL,0,0,0,0,0.5474,0,0,0.2737,0,0,0.1211,0,31142.11798,0.276515152
165936,1112,0.6115,0.1099,0,0.0759,0.0052,0,0.055,0,0,0.0628,0.0602,0,0,97094.53517,0.135278515
165945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed,NULL
165981,NULL,NULL,0.1682,0.37,0.0471,0.0179,0,0,0.0359,0,0.0359,0,0.2242,0,31442.54732,0.308659218
166009,NULL,NULL,0,0,1,0,0,0,0,0,0,0,0,0,47034.86719,PrivacySuppressed
166018,NULL,0.573,0.0034,0,0.3368,0.0412,0,0,0,0,0.0378,0.0034,0.0137,0,79476.87059,0.141263941
166027,1497,0.8574,0,0.0237,0.0266,0.0543,0,0,0,0,0,0,0,0,62599.26418,0.078163772
166045,NULL,NULL,0,0,0,0,0,1,0,0,0,0,0,0,PrivacySuppressed,PrivacySuppressed
166054,NULL,0.4091,0.15,0.4,0,0,0,0,0,0,0,0,0,0,67721.47368,PrivacySuppressed
166124,NULL,0.8928,0,0,0.0234,0,0,0,0,0,0,0,0,0,133750.7141,PrivacySuppressed
166133,NULL,NULL,0.1714,0.3807,0.0331,0.0265,0,0,0.0786,0.0123,0,0,0.1392,0.0085,31381.68529,0.311120367
166294,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,16772.75926,0.222222222
166319,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,24451.41861,PrivacySuppressed
166328,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,27323.98246,PrivacySuppressed
166391,966,0.4626,0.3186,0.0068,0.0814,0,0,0,0,0,0.0441,0.2034,0.0203,0,84637.9305,0.082914573
166407,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,50414.7093,0.141509434
166452,1066,0.413,0.0684,0.1391,0.2274,0,0,0,0,0,0,0.0243,0.0817,0,76940.88502,0.19851577
166489,NULL,NULL,0,0,1,0,0,0,0,0,0,0,0,0,86729.6209,0.094462541
166498,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,26338.76744,0.177777778
166513,1197,0.3102,0.1729,0.04,0.0482,0.1454,0,0,0.1129,0.0102,0,0,0.0996,0,72988.58943,0.160028705
166586,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,6279.25,PrivacySuppressed
166595,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,26362.09804,PrivacySuppressed
166629,1226,0.6573,0.1511,0.012,0.0288,0.0204,0,0,0.0106,0,0.0025,0.0512,0.0806,0,91843.85055,0.400414079
166638,1055,0.1652,0.1757,0,0.0143,0.0461,0,0,0.0538,0,0.0139,0.0171,0.1696,0,46773.44313,0.349933155
166647,NULL,NULL,0.1296,0.2183,0.0095,0.0355,0.0491,0,0.0614,0.0314,0.03,0.0014,0.3547,0,36073.70213,0.304662379
166656,1070,0.469,0,0,0,0,0,0,0,0,0,0,0.9712,0,77448.43575,0.041749503
166674,1086,0.5223,0,0,0.9162,0,0,0,0,0,0.0524,0,0,0,74445.79583,0.158730159
166683,1507,0.8199,0.0164,0.0027,0.0009,0.2384,0,0,0,0,0,0.0055,0,0,88961.11242,0.061702128
166692,1065,0.6284,0.1368,0,0,0,0,0,0.1158,0,0,0,0,0,116384.8626,0.129824561
166708,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24583.95,PrivacySuppressed
166717,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed,NULL
166805,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,27131.67647,PrivacySuppressed
166823,NULL,NULL,0.1577,0.2155,0.0284,0.0304,0.0088,0,0.1185,0.0078,0.0127,0.0059,0.192,0.0225,37225.98929,0.303000492
166850,NULL,0.6477,0.2954,0.0178,0.0036,0.0142,0,0,0.0605,0,0.0036,0.0569,0.0979,0,112251.0601,0.081833061
166869,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,58951.01149,PrivacySuppressed
166887,NULL,NULL,0.1518,0.3178,0.0258,0.0187,0.0013,0,0.0743,0.0401,0.0614,0,0.23,0,37705.9208,0.310636583
166911,NULL,0.4297,0,0,0.7625,0,0,0,0,0,0.075,0,0,0,79179.21078,0.246268657
166939,NULL,0.7839,0,0,0.0796,0.0287,0,0,0,0,0.0271,0,0,0,81632.87462,0.06601467
166948,906,0.3097,0.1662,0.0028,0.0507,0,0,0,0.0676,0,0.0366,0,0.2507,0.3155,69615.30386,0.257471264
166957,NULL,NULL,0.1636,0.1302,0.0104,0.0853,0.0138,0,0.053,0.0046,0,0,0.3041,0,38249.37232,0.358823529
166975,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,32461.26446,0.20754717
166984,NULL,0.3421,0,0,1,0,0,0,0,0,0,0,0,0,75903.09091,0.157024793
167039,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,15021.21875,PrivacySuppressed
167057,NULL,0.6574,0,0,1,0,0,0,0,0,0,0,0,0,109045.7753,PrivacySuppressed
167093,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,NULL,NULL
167181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
167215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed
167224,NULL,NULL,0,0,1,0,0,0,0,0,0,0,0,0,72834.58182,PrivacySuppressed
167251,NULL,0.309,0.3158,0.0175,0.0877,0.0234,0,0,0.0468,0,0,0.0526,0.0292,0.1579,49366.39902,0.213872832
167260,NULL,0.3966,0.6971,0,0,0,0,0,0.0651,0,0.0033,0,0,0,86554.76478,0.159192825
167288,1016,0.3429,0.1399,0,0.0751,0.0233,0,0,0,0,0.044,0,0.0155,0,59192.76071,0.152360515
167297,NULL,NULL,0,0,0,0,0.4333,0,0,0,0,0,0,0,45832.69828,PrivacySuppressed
167312,NULL,NULL,0.0616,0.2463,0.0056,0.0289,0,0,0.1166,0.0056,0.0103,0,0.3293,0.0252,34242.92534,0.32402746
167321,NULL,0.2723,0.0788,0,0.5515,0.0424,0,0,0,0,0,0,0,0,39529.15951,0.445434298
167358,1435,0,0.2295,0.0003,0.0423,0.0295,0,0,0.0207,0,0,0.055,0.1522,0,105367.5348,0.11282437
167376,NULL,NULL,0.1143,0.2139,0.0312,0.0892,0,0,0.0693,0.0762,0.0476,0,0.3117,0,33069.94178,0.334872979
167394,976,0.5238,0.0955,0.0215,0.0048,0.0167,0,0,0.0215,0,0.0979,0,0.4797,0,53790.61799,0.161931818
167455,775,0.2286,0.1613,0.129,0.0645,0,0,0,0,0,0.0968,0.0645,0.0645,0,32480.9,0.217948718
167464,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
167525,NULL,NULL,0.1515,0.2063,0.0101,0.0317,0,0,0.0548,0,0.0245,0,0.4271,0,33094.76519,0.305535055
167534,NULL,NULL,0.1994,0.1938,0,0.0506,0.015,0,0.0791,0.0443,0.0514,0,0.2658,0,35116.39921,0.358192901
167598,NULL,0.3882,0.0397,0.0164,0,0.0023,0,0,0,0,0,0.0187,0.7804,0,73717.73182,0.265432099
167631,NULL,NULL,0.1656,0.3875,0,0.0188,0,0,0.1094,0,0.05,0,0.175,0,16081.76902,0.265225933
167677,NULL,NULL,0,0,0,0,0,1,0,0,0,0,0,0,NULL,PrivacySuppressed
167729,NULL,0.2724,0.2039,0.0125,0.0402,0.0075,0,0,0.0834,0,0.0941,0.0671,0.1499,0,62196.83046,0.1959799
167738,NULL,NULL,0.1099,0,0,0,0,0,0,0,0,0,0.7546,0.1355,19803.11741,0.290755467
167783,1163,0.6667,0.0744,0,0.0209,0.0116,0,0,0,0,0.0116,0.0442,0.4558,0,82250.83787,0.04009434
167792,NULL,NULL,0,0.7333,0.0667,0.0296,0,0,0,0,0,0,0,0,102541.9592,PrivacySuppressed
167835,NULL,0.815,0,0,0.0902,0.0165,0,0,0,0,0.0286,0,0,0,90179.37669,0.030737705
167871,NULL,NULL,0,0,0,0,0.0984,0,0,0,0,0,0.8033,0.0984,37051.3,PrivacySuppressed
167899,1042,0.6263,0.0838,0.0571,0.021,0.0095,0,0,0.0533,0,0.0552,0.0248,0.3295,0,66970.11179,0.162011173
167905,NULL,NULL,0.0905,0.2543,0.0208,0.0498,0.0462,0,0.0905,0.0787,0.0217,0,0.248,0.0118,28753.79491,0.313263158
167987,1025,0.2775,0.2642,0.0464,0.0876,0.0272,0,0,0,0,0.0044,0,0.1376,0,63844.19246,0.221289984
167996,NULL,0.8258,0.2039,0,0.0466,0.0214,0,0,0,0,0.0447,0.0757,0.0505,0,112857.3011,PrivacySuppressed
168005,1024,0.409,0.3746,0.0046,0.0555,0.0213,0,0,0,0,0,0.1558,0,0,80991.62628,0.109756098
168032,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,29531.08,0.2
168148,1424,0.8763,0,0,0.0852,0.0599,0,0,0,0,0,0,0,0,107575.6901,0.057660626
168218,1369,0.8637,0,0,0.0642,0.0661,0,0,0,0,0,0,0,0,90952.14454,0.099656357
168227,1104,0.4871,0.2473,0,0.0771,0.1223,0,0,0,0.2221,0,0,0,0,90935.68341,0.134122288
168254,1080,0.4714,0.3812,0.0174,0.0043,0.0319,0,0,0.0725,0,0.0159,0.0348,0.0174,0,91491.71612,0.082603254
168263,1001,0.4717,0.1592,0.0699,0.038,0.0233,0,0,0.146,0,0.1118,0.0745,0.0179,0,78298.40033,0.125973107
168281,NULL,0.7612,0,0,0.1121,0.0144,0,0,0,0,0.0374,0,0,0,94477.94416,0.039735099
168290,944,0.5585,0,0.0321,0.0695,0,0,0,0,0,0.0107,0.0535,0,0,76718.4761,0.068592058
168342,1442,0.8826,0,0,0.067,0.0536,0,0,0,0,0,0,0,0,97761.6309,PrivacySuppressed
168421,NULL,0.7636,0.048,0.0031,0,0.1075,0,0,0,0,0,0.001,0,0,125922.2176,0.051075269
168430,1020,0.3247,0.1687,0,0.0149,0.0169,0,0,0.0784,0,0.0605,0.0585,0.2083,0,69640.0964,0.248995984
168528,1008,0.3634,0.2148,0,0.0906,0,0,0,0.0671,0,0.0839,0.0604,0.0403,0,76957.85756,0.13836478
168546,1104,0.5553,0.0985,0,0.0795,0,0,0,0,0,0.0644,0.0871,0.0076,0,80897.67625,0.077669903
168555,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,37673.35,PrivacySuppressed
168573,NULL,NULL,0,0,0,0,0,0,0,1,0,0,0,0,17998.34751,0.240310078
168591,1110,0.4895,0.1577,0,0.0537,0.0101,0,0,0,0,0.0638,0.0772,0.1846,0,78794.45127,0.133903134
168607,NULL,NULL,0.1136,0.1136,0.0278,0.0152,0.0404,0,0.0505,0.053,0.0354,0,0.2045,0,33985.63124,0.357927787
168740,1091,0.2649,0.1014,0.0637,0.0566,0.0142,0,0.0189,0,0.0024,0.0472,0.0212,0.2028,0,65394.37269,0.123425693
168786,1090,0.393,0.1857,0.0571,0.0571,0.0086,0,0.0257,0,0,0.0914,0.0429,0,0,74181.66761,0.206208426
168847,NULL,0.0356,0.2324,0.0121,0.0065,0.084,0.0233,0,0.04,0.0152,0.0214,0.0137,0.3971,0.0131,31626.8995,0.406267879
168883,NULL,NULL,0.1486,0.2455,0,0.009,0.0045,0,0.036,0.0721,0,0,0.3401,0,30083.39548,0.385214008
168892,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.2813,0.7188,15693.18853,0.298701299
169071,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,12311.64151,PrivacySuppressed
169080,1202,0.5726,0.1373,0,0.0412,0.0187,0,0,0,0,0.1074,0.0449,0.1348,0,93278.50835,0.12890095
169099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed
169187,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,31107.52018,0.092105263
169220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
169248,1049,0.2278,0.2292,0.0002,0.0231,0.018,0,0,0,0.0151,0.108,0.0791,0.0767,0,72445.83636,0.129103726
169275,NULL,NULL,0.0418,0.5802,0.0295,0.0282,0.0136,0,0.0295,0.0468,0.0009,0,0.1209,0.0214,30311.74929,0.407741936
169284,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,19853.70893,0.152416357
169327,950,0.3846,0.8824,0,0,0,0,0,0,0,0,0,0.1176,0,62245.07829,0.352564103
169363,990,0.2188,0.1047,0.0233,0.0233,0,0,0.1163,0.0465,0,0.2093,0.0116,0.0814,0,69774.80065,0.267288267
169424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
169442,1070,0.3167,0,0,0.8623,0,0,0,0,0,0,0,0,0,73907.64901,0.16519174
169479,NULL,0.2888,0.4459,0,0,0.1338,0,0,0.0155,0,0,0,0.351,0,45431.34556,0.425470333
169503,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,30182.93243,0.131736527
169521,NULL,NULL,0.1213,0.4674,0.0162,0.0252,0.0257,0,0.0471,0.0204,0,0.0114,0.1341,0.0024,30058.60359,0.370202478
169576,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,27585.27103,PrivacySuppressed
169628,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
169655,NULL,NULL,0.0798,0,0,0,0.9202,0,0,0,0,0,0,0,37377.96325,0.207079646
169716,1122,0.4186,0.0641,0.0101,0,0.0011,0,0,0.0225,0,0.0067,0.0101,0.5377,0,63487.23292,0.092707046
169734,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,15114.38423,0.223087494
169761,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,15114.38423,0.223087494
169798,1029,0.1311,0.1969,0,0.0446,0.0123,0,0,0.0057,0.0328,0.1102,0.0512,0.1436,0,52405.89795,0.240697427
169910,1009,0.2091,0.1688,0.0213,0.0707,0.0236,0.0365,0,0.1255,0.1521,0.0245,0.007,0.1924,0.0061,54550.90245,0.206576505
169947,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,19144.42466,PrivacySuppressed
169974,NULL,NULL,0.1681,0.3496,0.0044,0.031,0.0088,0,0,0.0442,0,0,0.3761,0,34022.2638,0.466019418
169983,1204,0.0731,0.0353,0,0,0.0813,0,0,0,0,0,0,0,0,86950.20679,0.314285714
169992,NULL,NULL,0.1514,0.008,0,0.012,0.0359,0,0.0637,0.0279,0.0956,0,0.3347,0.0319,42164.32542,0.329297821
170000,NULL,0.3333,0.0431,0.0776,0.0948,0,0,0.6638,0,0,0.0086,0,0,0,31783.30696,0.381165919
170037,1033,0.4349,0.4563,0.0438,0.0396,0,0,0.075,0,0,0.0833,0.0458,0.0188,0,58797.07295,0.412517781
170055,NULL,NULL,0.0787,0.5777,0.014,0.0321,0.0363,0,0.0276,0.021,0.0016,0.0016,0.1203,0.0437,39012.96045,0.476811822
170082,1090,0.3668,0.1873,0.0266,0.0496,0.0223,0,0,0.0331,0.0053,0.0746,0.0677,0.1783,0,75938.66663,0.148304234
170091,NULL,0,0,0.0556,0,0,0,0.9444,0,0,0,0,0,0,44599.20184,0.408602151
170240,NULL,NULL,0.1308,0.2691,0.0224,0.0666,0.0155,0,0.0482,0.0264,0.0379,0.0098,0.2381,0.0797,22879.32595,0.359050814
170286,1301,0.6402,0.2025,0,0.0411,0,0,0,0,0,0.0063,0.0063,0,0,NULL,NULL
170301,1205,0.6413,0.1236,0,0.0313,0.0082,0,0,0,0,0.1168,0.0747,0.0639,0,105123.7513,0.187401575
170417,NULL,NULL,0.1832,0,0,0.3588,0,0,0.0076,0.3893,0,0,0,0,24683.68938,0.408208589
170444,NULL,NULL,0.1568,0.2139,0.0239,0.028,0.1526,0,0.0384,0.0042,0,0,0.3063,0.0083,33114.49186,0.439921722
170532,NULL,0.7686,0.1293,0,0.0517,0.023,0,0,0,0,0,0,0,0,104129.221,0.084745763
170541,NULL,NULL,0.1113,0.297,0.0339,0.0405,0.0958,0,0.0324,0.0987,0.0302,0,0.1695,0,33887.93899,0.460420452
170550,NULL,NULL,0.0823,0.4107,0.0113,0.0009,0.0087,0,0.0182,0.0312,0.0017,0,0.3388,0,29090.52596,0.513437058
170587,NULL,NULL,0.05,0.2941,0.0176,0.0059,0.0618,0,0.1147,0.0265,0.0029,0,0.3441,0.0382,29150.20714,0.360824742
